,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),soil_temperature_level_1 (degC),soil_temperature_level_2 (degC),soil_temperature_level_3 (degC),soil_temperature_level_4 (degC),surface_thermal_radiation (W/m^2),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),mean_sea_level_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),snow_density (kg/m^3),volumetric_soil_water_layer_1 (0-1),volumetric_soil_water_layer_2 (0-1),volumetric_soil_water_layer_3 (0-1),volumetric_soil_water_layer_4 (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),100m_wind_speed (m/s),100m_wind_direction (deg)
2023-01-17 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.8,-2.49,2.05,2.52,3.92,7.74,257.59,0.0,0.0,0.0,0.88,84668.98,100739.78,0.99,0.02,0.02,38.07,184.59,0.3,0.26,0.14,0.19,1.58,48.08,2.38,3.26,59.48
2023-01-17 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.65,-2.29,2.09,2.46,3.92,7.73,265.11,0.0,0.0,0.0,0.89,84733.68,100831.68,0.99,0.03,0.04,38.07,182.92,0.3,0.26,0.14,0.19,1.22,21.57,2.09,2.45,41.21
2023-01-17 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.71,-3.34,1.79,2.41,3.92,7.73,276.44,0.0,0.0,0.0,0.89,84744.83,100865.55,0.99,0.03,0.03,38.09,180.66,0.3,0.26,0.15,0.19,0.91,343.07,2.1,1.87,6.08
2023-01-17 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.9,-2.79,1.94,2.35,3.92,7.73,269.6,0.0,0.0,0.0,0.87,84784.99,100925.78,0.99,0.04,0.04,38.11,178.85,0.3,0.26,0.15,0.19,1.21,314.1,2.57,2.14,323.56
2023-01-17 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.9,-2.68,1.95,2.3,3.92,7.72,276.66,0.0,0.0,0.0,0.88,84802.59,100960.02,0.99,0.06,0.06,38.27,177.6,0.3,0.26,0.15,0.19,1.38,297.98,3.3,2.77,303.12
2023-01-17 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.37,-4.64,1.56,2.32,3.91,7.72,271.03,0.0,0.0,0.0,0.84,84857.54,101031.27,0.99,0.07,0.07,38.26,173.03,0.3,0.26,0.14,0.19,1.51,296.88,3.36,3.1,297.34
2023-01-17 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.32,-4.44,1.58,2.28,3.91,7.72,261.93,0.0,0.0,0.0,0.85,84869.59,101058.73,0.98,0.05,0.05,38.28,173.59,0.29,0.26,0.14,0.19,1.5,277.71,3.38,3.39,280.54
2023-01-17 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.37,-4.35,1.49,2.24,3.91,7.71,267.71,0.0,0.0,0.0,0.86,84874.06,101071.41,0.99,0.03,0.03,38.28,174.19,0.29,0.26,0.14,0.19,1.95,267.6,3.95,3.59,269.73
2023-01-17 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.6,-4.15,1.49,2.2,3.91,7.71,253.52,0.0,0.0,0.0,0.89,84923.96,101125.41,1.0,0.04,0.04,38.3,174.8,0.29,0.26,0.14,0.19,2.39,264.45,4.4,4.18,267.47
2023-01-17 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.36,-3.62,1.47,2.16,3.9,7.71,263.21,0.0,0.0,0.0,0.91,84956.39,101163.9,1.0,0.06,0.06,38.41,175.42,0.29,0.26,0.15,0.19,2.83,267.21,5.44,4.61,270.37
2023-01-17 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.54,-3.11,1.66,2.12,3.9,7.7,271.34,0.0,0.0,0.0,0.89,85012.76,101233.48,0.99,0.06,0.06,38.46,176.18,0.29,0.26,0.15,0.19,3.24,268.34,6.16,5.27,271.3
2023-01-17 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.16,-3.03,1.61,2.08,3.9,7.7,277.34,26.52,143.39,26.52,0.87,85067.52,101301.39,0.99,0.05,0.05,38.48,176.96,0.29,0.26,0.15,0.19,3.47,269.04,7.06,5.39,269.96
2023-01-17 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.5,-2.91,1.65,2.04,3.89,7.7,266.16,112.61,258.54,112.6,0.84,85123.05,101362.95,0.99,0.03,0.03,38.48,177.94,0.29,0.26,0.15,0.19,4.05,271.88,8.35,5.84,272.47
2023-01-17 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.15,-3.37,1.62,2.02,3.89,7.7,257.64,219.76,246.27,219.74,0.79,85155.95,101384.67,1.0,0.02,0.02,38.48,179.43,0.29,0.26,0.15,0.19,4.17,276.76,9.43,5.84,277.29
2023-01-17 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.34,-3.94,1.58,1.99,3.89,7.69,283.08,244.85,110.1,244.84,0.73,85150.12,101341.65,0.99,0.05,0.05,38.48,180.98,0.29,0.26,0.15,0.19,4.16,281.97,9.0,5.66,282.49
2023-01-17 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.93,-3.93,1.7,1.99,3.88,7.69,285.62,274.89,145.4,274.87,0.7,85125.39,101280.8,0.99,0.05,0.05,38.48,182.35,0.29,0.26,0.15,0.19,4.02,288.1,8.9,5.49,288.66
2023-01-17 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.29,-4.2,1.97,2.0,3.88,7.69,270.29,319.66,343.32,319.62,0.67,85083.76,101200.85,0.98,0.04,0.04,38.48,183.57,0.29,0.26,0.15,0.19,3.87,292.47,8.84,5.32,293.31
2023-01-17 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.97,-4.27,2.76,2.21,3.88,7.68,257.25,217.71,254.07,217.68,0.68,85150.64,101260.48,0.72,0.03,0.03,38.58,188.39,0.29,0.26,0.14,0.19,3.71,303.42,8.31,5.04,303.79
2023-01-17 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.34,-4.61,2.85,2.28,3.87,7.68,261.77,194.04,268.71,194.02,0.65,85194.95,101308.4,0.66,0.02,0.02,38.58,188.72,0.29,0.26,0.14,0.19,3.42,304.21,8.67,5.02,305.95
2023-01-18 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.57,-4.1,2.85,2.32,3.87,7.68,245.11,79.45,295.77,79.44,0.66,85246.74,101381.51,0.6,0.01,0.01,38.59,188.82,0.29,0.26,0.14,0.19,2.75,298.09,6.52,4.81,301.71
2023-01-18 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.65,-4.19,2.55,2.33,3.87,7.67,239.64,6.51,0.0,6.51,0.7,85315.12,101476.2,0.54,0.01,0.01,38.64,188.85,0.29,0.26,0.14,0.19,2.29,278.98,5.42,4.77,290.26
2023-01-18 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.34,-3.98,2.49,2.3,3.87,7.67,232.29,0.0,0.0,0.0,0.73,85367.05,101559.67,0.59,0.01,0.01,38.66,188.87,0.29,0.26,0.15,0.19,2.59,264.39,5.58,5.26,279.61
2023-01-18 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.99,-4.81,1.92,2.27,3.87,7.67,215.8,0.0,0.0,0.0,0.81,85415.76,101648.41,0.28,0.0,0.0,38.58,188.9,0.29,0.26,0.15,0.19,2.99,258.89,5.82,5.81,272.39
2023-01-18 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.53,-5.33,1.8,2.23,3.87,7.66,214.25,0.0,0.0,0.0,0.81,85442.92,101717.16,0.48,0.0,0.0,38.5,188.93,0.29,0.26,0.15,0.19,3.01,251.64,5.81,6.04,265.35
2023-01-18 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.17,-5.24,1.88,2.18,3.86,7.66,220.41,0.0,0.0,0.0,0.79,85479.96,101786.43,0.4,0.0,0.0,38.5,188.93,0.29,0.26,0.15,0.19,2.87,246.74,5.77,5.98,259.08
2023-01-18 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.14,-5.28,1.86,2.14,3.86,7.66,224.75,0.0,0.0,0.0,0.79,85537.3,101863.68,0.43,0.0,0.0,38.48,188.95,0.29,0.26,0.15,0.19,2.9,244.1,5.71,6.05,255.79
2023-01-18 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.37,-5.8,1.8,2.09,3.86,7.66,225.31,0.0,0.0,0.0,0.77,85550.9,101888.41,0.37,0.0,0.0,38.48,188.97,0.29,0.26,0.15,0.19,2.88,242.33,5.92,6.07,254.61
2023-01-18 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.51,-6.22,1.83,2.05,3.85,7.65,219.9,0.0,0.0,0.0,0.76,85578.87,101924.89,0.28,0.0,0.0,38.48,189.0,0.29,0.26,0.15,0.19,2.84,237.4,5.71,5.97,251.2
2023-01-18 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.09,-7.28,1.57,2.0,3.85,7.65,228.91,0.0,0.0,0.0,0.73,85598.41,101948.84,0.25,0.0,0.0,38.48,189.03,0.29,0.26,0.15,0.19,2.84,233.19,5.98,6.09,247.75
2023-01-18 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.12,-6.73,1.57,2.03,3.85,7.65,220.2,0.0,0.0,0.0,0.76,85678.84,102050.05,0.26,0.0,0.0,38.48,175.66,0.29,0.26,0.15,0.19,2.83,239.64,6.06,6.12,251.15
2023-01-18 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.69,-6.65,1.75,2.0,3.84,7.64,210.35,0.0,0.0,0.0,0.74,85694.3,102080.54,0.24,0.0,0.0,38.48,176.39,0.29,0.26,0.15,0.19,2.95,239.14,5.95,6.12,253.54
2023-01-18 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.45,-6.49,1.81,1.96,3.84,7.64,207.32,0.0,0.0,0.0,0.74,85728.8,102127.74,0.23,0.0,0.0,38.48,177.05,0.29,0.26,0.15,0.19,2.87,236.26,5.98,6.01,250.51
2023-01-18 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.14,-7.31,1.61,1.92,3.84,7.64,206.48,0.0,0.0,0.0,0.73,85768.86,102174.8,0.18,0.0,0.0,38.48,177.74,0.29,0.26,0.15,0.19,2.82,229.43,5.63,5.85,244.94
2023-01-18 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.61,-7.7,1.51,1.88,3.83,7.63,202.04,0.0,0.0,0.0,0.73,85773.7,102180.61,0.19,0.0,0.0,38.48,178.41,0.29,0.26,0.15,0.19,2.83,224.58,5.18,5.76,242.21
2023-01-18 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.07,-8.43,1.46,1.83,3.83,7.63,199.28,0.0,0.0,0.0,0.72,85824.42,102238.64,0.25,0.0,0.0,38.48,179.05,0.29,0.26,0.15,0.19,2.59,222.27,4.85,5.62,240.1
2023-01-18 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.3,-8.57,1.28,1.8,3.82,7.63,200.85,47.8,503.07,47.79,0.67,85897.34,102318.98,0.21,0.0,0.0,38.48,179.67,0.29,0.26,0.15,0.19,2.65,218.86,5.39,5.21,236.5
2023-01-18 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.76,-8.43,1.11,1.76,3.82,7.62,201.91,200.03,726.63,199.99,0.6,85916.36,102313.55,0.23,0.0,0.0,38.48,180.32,0.29,0.26,0.15,0.19,2.88,224.79,6.44,4.64,234.8
2023-01-18 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.61,-8.22,0.98,1.74,3.81,7.62,204.43,341.82,846.33,341.74,0.56,85940.35,102292.73,0.26,0.0,0.0,38.48,181.06,0.28,0.26,0.15,0.19,3.23,234.31,7.35,4.88,238.13
2023-01-18 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.5,-7.31,1.0,1.72,3.81,7.62,216.24,428.56,825.77,428.46,0.56,85909.61,102210.11,0.64,0.0,0.0,38.48,181.9,0.28,0.26,0.15,0.19,3.34,240.53,7.97,4.6,240.87
2023-01-18 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.19,-7.44,1.14,1.71,3.8,7.61,224.68,436.49,715.78,436.4,0.53,85843.22,102099.96,0.78,0.0,0.0,38.48,182.9,0.28,0.26,0.15,0.19,2.99,233.91,7.56,4.06,234.49
2023-01-18 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.57,-7.78,1.36,1.71,3.8,7.61,233.18,389.17,641.01,389.09,0.5,85787.52,102016.86,0.87,0.0,0.0,38.48,183.82,0.28,0.26,0.15,0.19,2.7,224.2,6.87,3.64,224.92
2023-01-18 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.0,-8.29,2.37,1.79,3.79,7.61,223.25,383.69,754.13,383.61,0.46,85778.58,101977.3,0.74,0.0,0.0,38.47,178.03,0.28,0.26,0.15,0.19,2.22,220.21,6.34,3.09,218.44
2023-01-18 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.06,-8.31,2.57,1.86,3.79,7.61,216.54,272.04,719.12,271.98,0.5,85784.41,101991.79,0.16,0.0,0.0,38.47,178.06,0.28,0.26,0.15,0.19,1.88,207.21,5.35,3.04,203.44
2023-01-19 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.19,-8.33,2.5,1.93,3.79,7.6,217.07,124.57,540.58,124.55,0.54,85798.0,102036.5,0.29,0.0,0.0,38.47,178.09,0.28,0.26,0.15,0.19,1.61,174.83,4.03,3.73,180.65
2023-01-19 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.55,-8.32,2.0,1.95,3.78,7.6,215.58,9.7,0.0,9.7,0.65,85803.76,102080.02,0.49,0.0,0.0,38.47,178.12,0.28,0.26,0.15,0.19,2.37,168.61,4.93,5.14,175.51
2023-01-19 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.53,-9.05,1.75,1.94,3.78,7.6,211.74,0.0,0.0,0.0,0.66,85793.58,102099.0,0.81,0.0,0.0,38.47,178.16,0.28,0.26,0.15,0.19,2.76,170.03,5.65,5.81,177.71
2023-01-19 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.63,-9.53,1.47,1.91,3.77,7.59,209.31,0.0,0.0,0.0,0.69,85776.95,102095.86,0.95,0.0,0.0,38.47,178.18,0.28,0.26,0.15,0.19,2.88,165.83,6.02,5.87,174.93
2023-01-19 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.6,-9.86,1.41,1.88,3.77,7.59,217.87,0.0,0.0,0.0,0.67,85745.61,102063.75,0.98,0.0,0.0,38.47,178.21,0.28,0.26,0.15,0.19,2.87,160.76,6.09,5.72,169.08
2023-01-19 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.34,-9.99,1.41,1.85,3.77,7.59,222.39,0.0,0.0,0.0,0.65,85711.59,102025.34,0.93,0.0,0.0,38.47,178.24,0.28,0.26,0.15,0.19,2.7,157.09,5.89,5.59,164.77
2023-01-19 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.41,-10.29,1.25,1.81,3.76,7.58,231.28,0.0,0.0,0.0,0.64,85731.75,102052.05,0.95,0.0,0.0,38.47,178.27,0.28,0.26,0.15,0.19,2.54,156.52,5.58,5.37,164.23
2023-01-19 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.89,-10.53,0.99,1.78,3.76,7.58,234.12,0.0,0.0,0.0,0.65,85687.43,102005.92,1.0,0.0,0.0,38.47,184.61,0.28,0.26,0.15,0.19,2.45,156.73,5.2,5.16,164.53
2023-01-19 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.24,-10.19,1.03,1.74,3.75,7.58,238.09,0.0,0.0,0.0,0.63,85683.12,102007.33,1.0,0.01,0.01,38.47,174.31,0.28,0.26,0.15,0.19,2.32,156.98,4.86,4.89,165.63
2023-01-19 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.49,-9.78,0.8,1.71,3.75,7.57,257.57,0.0,0.0,0.0,0.67,85638.09,101969.99,1.0,0.07,0.07,38.48,170.59,0.28,0.26,0.15,0.19,2.1,154.27,4.59,4.45,164.14
2023-01-19 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.51,-7.98,1.05,1.73,3.74,7.57,272.97,0.0,0.0,0.0,0.71,85642.72,101962.45,1.0,0.18,0.18,38.75,169.86,0.28,0.26,0.15,0.19,1.67,146.48,4.24,3.63,159.37
2023-01-19 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.66,-6.87,1.24,1.71,3.74,7.57,280.06,0.0,0.0,0.0,0.73,85632.34,101976.57,1.0,0.32,0.32,39.03,169.26,0.28,0.26,0.15,0.19,1.72,136.2,4.06,3.42,149.58
2023-01-19 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.5,-6.32,1.26,1.69,3.73,7.57,284.77,0.0,0.0,0.0,0.75,85578.57,101936.69,1.0,0.48,0.48,39.53,168.49,0.28,0.26,0.15,0.19,1.88,129.28,4.07,3.52,141.11
2023-01-19 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.55,-5.66,1.24,1.67,3.73,7.56,283.36,0.0,0.0,0.0,0.79,85591.18,101964.64,1.0,0.6,0.6,40.1,167.96,0.28,0.26,0.15,0.19,1.79,125.21,4.07,3.34,137.61
2023-01-19 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.42,-5.28,1.25,1.65,3.72,7.56,286.89,0.0,0.0,0.0,0.81,85560.73,101942.99,1.0,0.55,0.55,40.65,167.67,0.28,0.26,0.15,0.19,1.64,110.86,4.08,2.97,124.6
2023-01-19 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.38,-5.11,1.24,1.63,3.72,7.56,285.58,0.0,0.0,0.0,0.82,85618.47,102017.12,1.0,0.4,0.4,41.06,167.71,0.28,0.26,0.15,0.19,1.49,105.57,3.94,2.61,117.95
2023-01-19 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.21,-5.04,1.21,1.62,3.71,7.55,285.3,18.74,0.88,18.74,0.81,85628.16,102033.15,1.0,0.26,0.26,41.29,168.02,0.28,0.26,0.15,0.19,1.48,100.01,4.12,2.28,110.24
2023-01-19 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.44,-5.38,0.99,1.6,3.71,7.55,284.46,68.41,0.08,68.41,0.8,85677.04,102085.14,1.0,0.22,0.22,41.54,168.55,0.28,0.26,0.15,0.19,1.63,98.77,4.2,2.29,105.59
2023-01-19 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.13,-5.47,0.94,1.59,3.7,7.55,284.69,119.41,10.91,119.41,0.78,85733.09,102134.26,1.0,0.21,0.21,41.75,169.21,0.28,0.26,0.15,0.19,1.65,105.26,3.84,2.17,107.12
2023-01-19 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.02,-5.36,0.83,1.58,3.7,7.54,287.55,205.05,25.92,205.04,0.78,85697.58,102064.73,1.0,0.17,0.17,41.9,169.83,0.28,0.26,0.15,0.19,1.17,100.61,4.33,1.51,101.69
2023-01-19 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.66,-5.05,0.87,1.57,3.69,7.54,286.72,224.57,81.94,224.56,0.78,85695.89,102041.14,1.0,0.16,0.16,42.06,170.39,0.28,0.26,0.15,0.19,0.76,57.41,4.01,0.99,60.1
2023-01-19 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.4,-4.84,1.02,1.57,3.69,7.54,286.85,176.79,48.2,176.78,0.77,85718.93,102047.02,1.0,0.2,0.2,42.39,171.08,0.28,0.26,0.15,0.19,1.51,0.49,4.42,1.98,2.81
2023-01-19 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.42,-4.67,1.33,1.62,3.68,7.53,288.78,163.82,39.86,163.81,0.78,85813.3,102168.55,1.0,0.29,0.29,42.48,172.69,0.28,0.26,0.15,0.19,2.68,4.19,5.98,3.64,5.69
2023-01-19 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.52,-4.41,1.36,1.64,3.68,7.53,288.55,94.93,82.18,94.92,0.81,85839.63,102217.84,0.99,0.4,0.4,42.89,173.66,0.28,0.26,0.15,0.19,2.67,2.25,6.16,3.91,4.45
2023-01-20 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.64,-3.96,1.38,1.65,3.67,7.53,286.76,36.03,1.45,36.03,0.84,85921.82,102334.32,1.0,0.43,0.43,43.02,174.3,0.28,0.26,0.15,0.19,2.63,349.67,5.77,4.21,351.93
2023-01-20 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.68,-3.52,1.44,1.65,3.67,7.52,289.63,3.13,0.0,3.13,0.87,85995.4,102446.45,1.0,0.47,0.47,43.51,174.6,0.28,0.26,0.15,0.19,2.55,336.59,5.77,4.31,340.53
2023-01-20 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.72,-3.17,1.5,1.64,3.66,7.52,285.21,0.0,0.0,0.0,0.9,86040.73,102519.77,1.0,0.45,0.45,43.99,174.71,0.28,0.26,0.15,0.19,2.47,328.62,5.47,3.99,331.69
2023-01-20 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.51,-4.01,1.25,1.64,3.66,7.52,287.39,0.0,0.0,0.0,0.89,86092.52,102592.09,1.0,0.39,0.39,44.32,174.76,0.28,0.26,0.15,0.19,2.36,321.83,4.7,3.69,324.75
2023-01-20 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.76,-4.2,1.16,1.63,3.65,7.51,285.07,0.0,0.0,0.0,0.9,86147.23,102668.95,1.0,0.26,0.26,44.63,174.95,0.28,0.26,0.15,0.19,1.84,313.32,4.13,3.38,315.91
2023-01-20 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.83,-4.15,1.17,1.63,3.65,7.51,275.13,0.0,0.0,0.0,0.91,86190.91,102725.27,0.97,0.14,0.14,44.81,175.2,0.28,0.26,0.15,0.19,2.1,303.46,3.43,3.68,305.99
2023-01-20 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.72,-4.14,1.2,1.62,3.65,7.51,272.42,0.0,0.0,0.0,0.9,86258.88,102808.09,0.9,0.08,0.08,44.83,175.56,0.28,0.26,0.15,0.19,2.47,298.58,3.72,4.26,300.68
2023-01-20 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.05,-4.34,1.14,1.61,3.64,7.51,267.14,0.0,0.0,0.0,0.91,86263.68,102834.95,0.9,0.08,0.08,44.89,175.94,0.28,0.26,0.15,0.19,2.26,290.37,5.12,4.0,292.86
2023-01-20 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.58,-4.87,1.12,1.6,3.64,7.5,275.26,0.0,0.0,0.0,0.91,86321.46,102917.04,0.84,0.06,0.06,44.98,176.32,0.28,0.26,0.15,0.19,2.19,274.92,5.27,4.14,279.72
2023-01-20 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.29,-6.18,0.91,1.58,3.63,7.5,269.39,0.0,0.0,0.0,0.87,86305.65,102918.84,0.9,0.04,0.04,45.0,176.68,0.28,0.26,0.15,0.19,2.55,265.27,5.61,4.32,269.02
2023-01-20 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.94,-7.43,0.9,1.6,3.63,7.5,263.53,0.0,0.0,0.0,0.83,86391.84,102967.16,0.99,0.02,0.02,45.06,177.18,0.28,0.26,0.15,0.19,2.57,273.22,5.8,4.82,275.93
2023-01-20 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-5.23,-8.36,0.9,1.59,3.62,7.49,255.59,0.0,0.0,0.0,0.79,86412.88,103045.99,0.84,0.01,0.01,45.06,177.7,0.28,0.26,0.15,0.19,2.58,263.45,5.72,5.22,269.52
2023-01-20 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-5.67,-8.96,0.93,1.58,3.62,7.49,234.06,0.0,0.0,0.0,0.78,86402.32,103076.92,0.31,0.01,0.01,45.07,178.05,0.28,0.26,0.15,0.19,2.61,251.36,5.44,4.95,259.77
2023-01-20 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-5.76,-9.34,0.93,1.57,3.61,7.49,232.55,0.0,0.0,0.0,0.76,86451.41,103157.95,0.28,0.0,0.0,45.07,178.18,0.28,0.26,0.15,0.19,2.35,248.1,5.28,4.62,260.86
2023-01-20 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-6.35,-9.7,0.83,1.55,3.61,7.48,222.09,0.0,0.0,0.0,0.77,86456.02,103187.99,0.56,0.0,0.0,45.07,178.31,0.28,0.26,0.15,0.19,2.42,249.57,4.95,4.76,263.1
2023-01-20 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-5.63,-9.34,1.08,1.53,3.6,7.48,219.24,0.0,0.0,0.0,0.75,86553.06,103321.12,0.48,0.0,0.0,45.07,178.39,0.27,0.26,0.15,0.19,2.51,240.84,4.71,5.06,254.85
2023-01-20 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-5.76,-9.57,0.81,1.51,3.6,7.48,209.28,47.06,431.25,47.05,0.74,86589.84,103368.46,0.38,0.0,0.0,45.07,178.43,0.27,0.26,0.15,0.19,2.77,240.31,5.19,4.88,250.81
2023-01-20 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-4.9,-10.14,0.65,1.49,3.59,7.47,201.12,196.72,655.54,196.68,0.67,86645.13,103412.48,0.35,0.0,0.0,45.07,178.47,0.27,0.26,0.15,0.19,3.05,247.43,6.08,4.64,252.59
2023-01-20 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.64,-9.62,0.71,1.48,3.59,7.47,206.52,332.17,773.13,332.1,0.63,86665.56,103399.52,0.18,0.0,0.0,45.07,178.53,0.27,0.26,0.15,0.19,3.16,252.65,6.97,4.41,254.0
2023-01-20 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.83,-9.22,0.43,1.47,3.58,7.47,204.79,436.23,808.17,436.13,0.66,86649.47,103321.23,0.39,0.0,0.0,45.02,178.57,0.27,0.26,0.15,0.19,3.53,263.24,8.05,4.76,263.19
2023-01-20 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.43,-9.27,0.45,1.46,3.58,7.46,207.88,493.9,893.0,493.78,0.64,86618.74,103256.07,0.29,0.0,0.0,45.01,178.63,0.27,0.26,0.15,0.19,3.67,262.9,8.36,4.95,263.65
2023-01-20 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.47,-9.14,0.73,1.45,3.57,7.46,206.74,465.88,865.25,465.77,0.6,86573.39,103187.41,0.07,0.0,0.0,45.01,178.68,0.27,0.26,0.15,0.19,3.81,261.8,8.63,5.24,262.53
